ano;sigla_uf;rede;diretoria;id_municipio;prop_aprovados_anos_inciais_ef;prop_reprovados_anos_iniciais_ef;prop_abandono_anos_iniciais_ef;prop_aprovados_anos_finais_ef;prop_reprovados_anos_finais_ef;prop_abandono_anos_finais_ef;prop_aprovados_em;prop_reprovados_em;prop_abandono_em
2018;SP;;SAO JOAO DA BOA VISTA;3550803;;;;;;;;;
2018;SP;;SAO JOAO DA BOA VISTA;3553302;;;;;;;;;
2018;SP;;SAO JOAO DA BOA VISTA;3553609;;;;;;;;;
2018;SP;;SAO JOAO DA BOA VISTA;3556404;;;;;;;;;
2018;SP;;SAO JOAQUIM DA BARRA;3503000;;;;;;;;;
2018;SP;;SAO JOAQUIM DA BARRA;3508207;;;;;;;;;
2018;SP;;SAO JOAQUIM DA BARRA;3517703;;;;;;;;;
2018;SP;;SAO JOAQUIM DA BARRA;3520103;;;;;;;;;
2018;SP;;SAO JOAQUIM DA BARRA;3521309;;;;;;;;;
2018;SP;;SAO JOAQUIM DA BARRA;3524105;;;;;;;;;
2018;SP;;SAO JOAQUIM DA BARRA;3529708;;;;;;;;;
2018;SP;;SAO JOAQUIM DA BARRA;3531902;;;;;;;;;
2018;SP;;SAO JOAQUIM DA BARRA;3533601;;;;;;;;;
2018;SP;;SAO JOAQUIM DA BARRA;3534302;;;;;;;;;
2018;SP;;SAO JOAQUIM DA BARRA;3544905;;;;;;;;;
2018;SP;;SAO JOAQUIM DA BARRA;3549409;;;;;;;;;
2018;SP;;SAO JOSE DO RIO PRETO;3504602;;;;;;;;;
2018;SP;;SAO JOSE DO RIO PRETO;3511300;;;;;;;;;
2018;SP;;SAO JOSE DO RIO PRETO;3517505;;;;;;;;;
2018;SP;;SAO JOSE DO RIO PRETO;3519402;;;;;;;;;
2018;SP;;SAO JOSE DO RIO PRETO;3519808;;;;;;;;;
2018;SP;;SAO JOSE DO RIO PRETO;3521150;;;;;;;;;
2018;SP;;SAO JOSE DO RIO PRETO;3530409;;;;;;;;;
2018;SP;;SAO JOSE DO RIO PRETO;3533007;;;;;;;;;
2018;SP;;SAO JOSE DO RIO PRETO;3534005;;;;;;;;;
2018;SP;;SAO JOSE DO RIO PRETO;3534203;;;;;;;;;
2018;SP;;SAO JOSE DO RIO PRETO;3535002;;;;;;;;;
2018;SP;;SAO JOSE DO RIO PRETO;3540804;;;;;;;;;
2018;SP;;SAO JOSE DO RIO PRETO;3549805;;;;;;;;;
2018;SP;;SAO JOSE DO RIO PRETO;3555604;;;;;;;;;
2018;SP;;SAO JOSE DOS CAMPOS;3531704;;;;;;;;;
2018;SP;;SAO JOSE DOS CAMPOS;3549904;;;;;;;;;
2018;SP;;SAO ROQUE;3501152;;;;;;;;;
2018;SP;;SAO ROQUE;3502754;;;;;;;;;
2018;SP;;SAO ROQUE;3519709;;;;;;;;;
2018;SP;;SAO ROQUE;3528403;;;;;;;;;
2018;SP;;SAO ROQUE;3550605;;;;;;;;;
2018;SP;;SAO ROQUE;3556453;;;;;;;;;
2018;SP;;SAO VICENTE;3522109;;;;;;;;;
2018;SP;;SAO VICENTE;3531100;;;;;;;;;
2018;SP;;SAO VICENTE;3537602;;;;;;;;;
2018;SP;;SAO VICENTE;3541000;;;;;;;;;
2018;SP;;SAO VICENTE;3551009;;;;;;;;;
2018;SP;;SERTAOZINHO;3505609;;;;;;;;;
2018;SP;;SERTAOZINHO;3514601;;;;;;;;;
2018;SP;;SERTAOZINHO;3525102;;;;;;;;;
2018;SP;;SERTAOZINHO;3539509;;;;;;;;;
2018;SP;;SERTAOZINHO;3540200;;;;;;;;;
2018;SP;;SERTAOZINHO;3551702;;;;;;;;;
2018;SP;;SERTAOZINHO;3554409;;;;;;;;;
2018;SP;;SERTAOZINHO;3556800;;;;;;;;;
2018;SP;;SOROCABA;3552205;;;;;;;;;
2018;SP;;SUL 1;3550308;;;;;;;;;
2018;SP;;SUL 2;3550308;;;;;;;;;
2018;SP;;SUL 3;3550308;;;;;;;;;
2018;SP;;SUMARE;3519071;;;;;;;;;
2018;SP;;SUMARE;3536505;;;;;;;;;
2018;SP;;SUMARE;3552403;;;;;;;;;
2018;SP;;SUZANO;3515707;;;;;;;;;
2018;SP;;SUZANO;3552502;;;;;;;;;
2018;SP;;TABOAO DA SERRA;3515004;;;;;;;;;
2018;SP;;TABOAO DA SERRA;3552809;;;;;;;;;
2018;SP;;TAQUARITINGA;3507407;;;;;;;;;
2018;SP;;TAQUARITINGA;3510104;;;;;;;;;
2018;SP;;TAQUARITINGA;3514007;;;;;;;;;
2018;SP;;TAQUARITINGA;3515608;;;;;;;;;
2018;SP;;TAQUARITINGA;3519600;;;;;;;;;
2018;SP;;TAQUARITINGA;3522703;;;;;;;;;
2018;SP;;TAQUARITINGA;3539004;;;;;;;;;
2018;SP;;TAQUARITINGA;3546504;;;;;;;;;
2018;SP;;TAQUARITINGA;3552700;;;;;;;;;
2018;SP;;TAQUARITINGA;3553708;;;;;;;;;
2018;SP;;TAQUARITINGA;3556909;;;;;;;;;
2018;SP;;TAUBATE;3508504;;;;;;;;;
2018;SP;;TAUBATE;3524907;;;;;;;;;
2018;SP;;TAUBATE;3526308;;;;;;;;;
2018;SP;;TAUBATE;3532306;;;;;;;;;
2018;SP;;TAUBATE;3535606;;;;;;;;;
2018;SP;;TAUBATE;3542305;;;;;;;;;
2018;SP;;TAUBATE;;;;;;;;;;
2018;SP;;TAUBATE;3554102;;;;;;;;;
2018;SP;;TUPA;3503356;;;;;;;;;
2018;SP;;TUPA;3505807;;;;;;;;;
2018;SP;;TUPA;3519006;;;;;;;;;
2018;SP;;TUPA;3519204;;;;;;;;;
2018;SP;;TUPA;3525607;;;;;;;;;
2018;SP;;TUPA;3536000;;;;;;;;;
2018;SP;;TUPA;3541703;;;;;;;;;
2018;SP;;TUPA;3541802;;;;;;;;;
2018;SP;;TUPA;3542008;;;;;;;;;
2018;SP;;TUPA;3542206;;;;;;;;;
2018;SP;;TUPA;3543808;;;;;;;;;
2018;SP;;TUPA;3555000;;;;;;;;;
2018;SP;;VOTORANTIM;3502903;;;;;;;;;
2018;SP;;VOTORANTIM;3510302;;;;;;;;;
2018;SP;;VOTORANTIM;3537800;;;;;;;;;
2018;SP;;VOTORANTIM;3537909;;;;;;;;;
2018;SP;;VOTORANTIM;3545308;;;;;;;;;
2018;SP;;VOTORANTIM;3553500;;;;;;;;;
2018;SP;;VOTORANTIM;3557006;;;;;;;;;
2018;SP;;VOTUPORANGA;3501202;;;;;;;;;
2018;SP;;VOTUPORANGA;3501806;;;;;;;;;
2018;SP;;VOTUPORANGA;3510708;;;;;;;;;
2018;SP;;VOTUPORANGA;3512902;;;;;;;;;
2018;SP;;VOTUPORANGA;3515905;;;;;;;;;
2018;SP;;VOTUPORANGA;3516804;;;;;;;;;
2018;SP;;VOTUPORANGA;3528106;;;;;;;;;
2018;SP;;VOTUPORANGA;3531001;;;;;;;;;
2018;SP;;VOTUPORANGA;3532603;;;;;;;;;
2018;SP;;VOTUPORANGA;3532868;;;;;;;;;
2018;SP;;VOTUPORANGA;3533304;;;;;;;;;
2018;SP;;VOTUPORANGA;3536257;;;;;;;;;
2018;SP;;VOTUPORANGA;3536604;;;;;;;;;
2018;SP;;VOTUPORANGA;3540309;;;;;;;;;
2018;SP;;VOTUPORANGA;3544202;;;;;;;;;
2018;SP;;VOTUPORANGA;3551306;;;;;;;;;
2018;SP;;VOTUPORANGA;3556107;;;;;;;;;
2018;SP;;VOTUPORANGA;3557105;;;;;;;;;
2015;SP;;ADAMANTINA;3500105;0;0;0;9677;305;18;917;573;257
2015;SP;;ADAMANTINA;3514403;0;0;0;9394;433;173;8777;858;365
2015;SP;;ADAMANTINA;3515806;0;0;0;0;0;0;9538;308;154
2015;SP;;ADAMANTINA;3516002;0;0;0;9283;717;0;9324;618;58
2015;SP;;ADAMANTINA;3520806;0;0;0;9613;387;0;9057;818;125
2015;SP;;ADAMANTINA;3521606;250;750;0;9458;515;27;9463;372;165
2015;SP;;ADAMANTINA;3526001;0;0;0;9507;493;0;9065;935;0
2015;SP;;ADAMANTINA;3527405;0;0;0;9463;537;0;786;212;2
2015;SP;;ADAMANTINA;3528908;0;0;0;9225;704;71;9402;427;171
2015;SP;;ADAMANTINA;3531605;0;0;0;9946;54;0;9627;373;0
2015;SP;;ADAMANTINA;3533106;0;0;0;9885;115;0;9647;353;0
2015;SP;;ADAMANTINA;3534609;0;0;0;9742;212;46;934;618;42
2015;SP;;ADAMANTINA;3534807;0;0;0;0;0;0;986;14;0
2015;SP;;ADAMANTINA;3534906;0;0;0;9497;397;106;8571;839;59
2015;SP;;ADAMANTINA;3535408;0;0;0;971;189;101;9482;499;19
2015;SP;;ADAMANTINA;3536406;0;0;0;9616;384;0;9527;473;0
2015;SP;;ADAMANTINA;3540853;0;0;0;1000;0;0;9508;328;164
2015;SP;;ADAMANTINA;3544707;0;0;0;9927;73;0;9767;116;117
2015;SP;;ADAMANTINA;3545100;0;0;0;9573;32;107;955;5;40
2015;SP;;ADAMANTINA;3547106;0;0;0;9944;56;0;9802;198;0
2015;SP;;ADAMANTINA;3549300;0;0;0;1000;0;0;1000;0;0
2015;SP;;ADAMANTINA;3555109;0;0;0;0;0;0;9413;485;102
2015;SP;;AMERICANA;3501608;991;87;3;9242;603;155;8572;985;443
2015;SP;;AMERICANA;3533403;0;0;0;9814;165;21;9278;393;329
2015;SP;;AMERICANA;3545803;9879;115;6;9252;586;162;8653;897;45
2015;SP;;ANDRADINA;3502101;0;0;0;9494;339;167;8941;663;396
2015;SP;;ANDRADINA;3511003;0;0;0;9823;151;26;9464;169;367
2015;SP;;ANDRADINA;3517802;0;0;0;9228;623;149;918;664;156
2015;SP;;ANDRADINA;3520442;0;0;0;9851;74;75;7941;1977;82
2015;SP;;ANDRADINA;3523008;0;0;0;9707;293;0;9622;378;0
2015;SP;;ANDRADINA;3526506;0;0;0;0;0;0;9095;603;302
2015;SP;;ANDRADINA;3530102;0;0;0;9778;152;7;9761;224;15
2015;SP;;ANDRADINA;3532108;0;0;0;9448;442;11;8933;933;134
2015;SP;;ANDRADINA;3533205;0;0;0;0;0;0;9389;333;278
2015;SP;;ANDRADINA;3537404;0;0;0;9854;101;45;9758;212;3
2015;SP;;ANDRADINA;3552304;0;0;0;0;0;0;964;18;18
2015;SP;;APIAI;3502705;9887;113;0;986;14;0;9655;222;123
2015;SP;;APIAI;3505351;0;0;0;9401;436;163;9459;127;414
2015;SP;;APIAI;3517604;1000;0;0;9951;49;0;9829;96;75
2015;SP;;APIAI;3521200;0;0;0;9412;588;0;8818;100;182
2015;SP;;APIAI;3522158;1000;0;0;9877;41;82;9762;48;19
2015;SP;;APIAI;3522653;0;0;0;9644;324;32;9385;287;328
2015;SP;;APIAI;3542800;1000;0;0;9962;38;0;9856;96;48
2015;SP;;APIAI;3543006;0;0;0;9728;257;15;9459;447;94
2015;SP;;ARACATUBA;3502804;8571;1429;0;9651;309;4;9215;696;89
2015;SP;;ARACATUBA;3506201;0;0;0;9918;82;0;9808;192;0
2015;SP;;ARACATUBA;3518206;0;0;0;9746;221;33;9574;359;67
2015;SP;;ARACATUBA;3544400;0;0;0;974;65;195;9661;254;85
2015;SP;;ARACATUBA;3548054;0;0;0;0;0;0;9381;206;413
2015;SP;;ARACATUBA;3556305;0;0;0;9856;117;27;9516;329;155
2015;SP;;ARARAQUARA;3501707;0;0;0;9295;607;98;8195;1564;241
2015;SP;;ARARAQUARA;3503208;9982;13;5;9409;496;95;8867;1004;129
2015;SP;;ARARAQUARA;3506706;0;0;0;0;0;0;847;105;48
2015;SP;;ARARAQUARA;3516853;0;0;0;9315;582;103;8293;1159;548
2015;SP;;ARARAQUARA;3529302;9978;14;8;9765;196;39;9551;351;98
2015;SP;;ARARAQUARA;3532058;0;0;0;0;0;0;9091;909;0
2015;SP;;ARARAQUARA;3532900;0;0;0;0;0;0;9529;471;0
2015;SP;;ARARAQUARA;3543709;0;0;0;9284;716;0;8838;1162;0
2015;SP;;ARARAQUARA;3546900;0;0;0;987;78;52;9821;89;9
2015;SP;;ARARAQUARA;3554755;0;0;0;0;0;0;701;299;0
2015;SP;;ASSIS;3504008;0;0;0;9143;648;209;8677;994;329
2015;SP;;ASSIS;3507209;0;0;0;9796;204;0;1000;0;0
2015;SP;;ASSIS;3510005;9969;31;0;9609;353;38;9426;399;175
2015;SP;;ASSIS;3513306;1000;0;0;1000;0;0;9884;116;0
2015;SP;;ASSIS;;9854;146;0;9235;529;236;9495;404;101
2015;SP;;ASSIS;3519907;0;0;0;9927;73;0;9482;324;194
2015;SP;;ASSIS;3527900;0;0;0;9236;764;0;9692;231;77
2015;SP;;ASSIS;3528809;0;0;0;9869;102;29;9482;311;207
2015;SP;;ASSIS;3532157;0;0;0;1000;0;0;9704;296;0
2015;SP;;ASSIS;3535309;0;0;0;8859;793;348;8158;1248;594
2015;SP;;ASSIS;3535507;0;0;0;991;9;0;9481;415;104
2015;SP;;ASSIS;3537156;0;0;0;1000;0;0;9909;91;0
2015;SP;;ASSIS;3539707;0;0;0;9302;419;279;9298;526;176
2015;SP;;ASSIS;3553955;0;0;0;9293;495;212;814;1085;775
2015;SP;;AVARE;3500550;0;0;0;9886;85;29;9145;385;47
2015;SP;;AVARE;3503109;0;0;0;9218;559;223;8259;1255;486
2015;SP;;AVARE;3504503;0;0;0;9492;319;189;8381;927;692
2015;SP;;AVARE;3511409;4167;5833;0;9326;512;162;884;645;515
2015;SP;;AVARE;3519253;800;200;0;7261;2739;0;9432;568;0
2015;SP;;AVARE;3521804;0;0;0;918;453;367;8549;725;726
2015;SP;;AVARE;3553807;0;0;0;9593;335;72;9166;528;306
2015;SP;;BARRETOS;3500907;0;0;0;9788;106;106;9162;479;359
2015;SP;;BARRETOS;3505500;0;0;0;9615;236;149;8691;609;70
2015;SP;;BARRETOS;3512001;0;0;0;0;0;0;8772;594;634
2015;SP;;BARRETOS;3512100;0;0;0;0;0;0;9478;217;305
2015;SP;;BARRETOS;3517406;0;0;0;978;11;11;9192;347;461
2015;SP;;BARRETOS;3517901;0;0;0;0;0;0;9803;197;0
2015;SP;;BARRETOS;3524204;0;0;0;0;0;0;9483;345;172
2015;SP;;BARRETOS;3533908;0;0;0;9879;79;42;9579;248;173
2015;SP;;BARRETOS;3551900;0;0;0;0;0;0;8883;714;403
2015;SP;;BAURU;3500709;0;0;0;9408;472;12;8979;618;403
2015;SP;;BAURU;3503406;0;0;0;9307;554;139;9438;262;30
2015;SP;;BAURU;3504305;9333;667;0;9119;613;268;8103;172;1725
2015;SP;;BAURU;3504701;0;0;0;1000;0;0;1000;0;0
2015;SP;;BAURU;3506003;9845;139;16;935;49;16;8706;985;309
2015;SP;;BAURU;3508306;0;0;0;9216;706;78;9012;309;679
2015;SP;;BAURU;3514502;0;0;0;9627;118;255;882;534;646
2015;SP;;BAURU;3519105;0;0;0;9325;429;246;8862;488;65
2015;SP;;BAURU;3526803;0;0;0;9397;466;137;8975;623;402
2015;SP;;BAURU;3527504;0;0;0;1000;0;0;9741;0;259
2015;SP;;BAURU;3536570;0;0;0;9901;99;0;9733;133;134
2015;SP;;BAURU;3538907;0;0;0;9792;23;185;9532;65;403
2015;SP;;BAURU;3539400;0;0;0;9883;7;47;9657;343;0
2015;SP;;BAURU;3541109;9956;44;0;991;0;9;9643;0;357
2015;SP;;BAURU;3542503;0;0;0;9729;78;193;9661;56;283
2015;SP;;BAURU;3555505;0;0;0;9585;373;42;9692;256;52
2015;SP;;BIRIGUI;3506409;0;0;0;9871;129;0;9727;273;0
2015;SP;;BIRIGUI;3506508;0;0;0;9749;199;52;9313;568;119
2015;SP;;BIRIGUI;3507753;0;0;0;9884;116;0;9758;161;81
2015;SP;;BIRIGUI;3508108;0;0;0;9954;46;0;9734;142;124
2015;SP;;BIRIGUI;3512506;0;0;0;9698;259;43;8869;714;417
2015;SP;;BIRIGUI;3516507;0;0;0;9898;102;0;9878;122;0
2015;SP;;BIRIGUI;3517109;0;0;0;9771;229;0;9874;126;0
2015;SP;;BIRIGUI;3527256;0;0;0;9524;476;0;960;40;0
2015;SP;;BIRIGUI;3537701;0;0;0;9833;167;0;9533;421;46
2015;SP;;BIRIGUI;3555208;0;0;0;1000;0;0;9672;164;164
2015;SP;;BOTUCATU;3502309;0;0;0;0;0;0;8246;702;1052
2015;SP;;BOTUCATU;3503604;0;0;0;0;0;0;9099;32;581
2015;SP;;BOTUCATU;3506904;0;0;0;858;1049;371;8379;1483;138
2015;SP;;BOTUCATU;3507506;500;500;0;9301;341;358;8506;854;64
2015;SP;;BOTUCATU;3511607;0;0;0;0;0;0;8292;577;1131
2015;SP;;BOTUCATU;3512308;9931;69;0;9236;347;417;8135;413;1452
2015;SP;;BOTUCATU;3523503;0;0;0;9359;481;16;8541;879;58
2015;SP;;BOTUCATU;3526407;0;0;0;9167;402;431;8405;606;989
2015;SP;;BOTUCATU;3536109;0;0;0;0;0;0;8174;1689;137
2015;SP;;BOTUCATU;3537503;0;0;0;9256;716;28;9484;516;0
2015;SP;;BOTUCATU;3540507;0;0;0;8798;102;182;8732;81;458
2015;SP;;BOTUCATU;3541059;0;0;0;9709;266;25;9314;588;98
2015;SP;;BOTUCATU;3541653;0;0;0;0;0;0;9532;0;468
2015;SP;;BOTUCATU;3550100;0;0;0;9634;317;49;9285;334;381
2015;SP;;BOTUCATU;3554656;0;0;0;9342;658;0;8911;99;99
2015;SP;;BRAGANCA PAULISTA;3504107;9983;17;0;951;33;16;8846;567;587
2015;SP;;BRAGANCA PAULISTA;3507100;0;0;0;929;607;103;8694;1123;183
2015;SP;;BRAGANCA PAULISTA;3507605;0;1000;0;9345;566;89;8791;935;274
2015;SP;;BRAGANCA PAULISTA;3525508;0;0;0;0;0;0;9759;241;0
2015;SP;;BRAGANCA PAULISTA;3532009;0;0;0;9554;279;167;806;114;80
2015;SP;;BRAGANCA PAULISTA;3532405;9851;149;0;9678;236;86;9098;666;236
2015;SP;;BRAGANCA PAULISTA;3536802;0;0;0;0;0;0;8934;164;902
2015;SP;;BRAGANCA PAULISTA;3538204;0;0;0;0;0;0;9625;59;316
2015;SP;;BRAGANCA PAULISTA;3538600;0;0;0;9518;394;88;840;777;823
2015;SP;;BRAGANCA PAULISTA;3552106;9763;208;29;972;235;45;9351;367;282
2015;SP;;BRAGANCA PAULISTA;3554953;0;0;0;0;0;0;8698;698;604
2015;SP;;BRAGANCA PAULISTA;3556354;0;0;0;0;0;0;7367;2163;47
2015;SP;;CAIEIRAS;3509007;1000;0;0;9843;134;23;9521;408;71
2015;SP;;CAIEIRAS;3509205;0;0;0;9634;339;27;942;57;1
2015;SP;;CAIEIRAS;3516309;994;6;0;9656;252;92;936;39;25
2015;SP;;CAIEIRAS;3516408;9904;91;5;9648;219;133;9266;409;325
2015;SP;;CAIEIRAS;3528502;0;0;0;9846;81;73;9737;149;114
2015;SP;;CAMPINAS LESTE;3509502;9882;109;9;9472;468;6;8804;954;242
2015;SP;;CAMPINAS LESTE;3524709;0;0;0;0;0;0;9056;917;27
2015;SP;;CAMPINAS OESTE;3509502;9803;178;19;9222;529;249;8683;797;52
2015;SP;;CAMPINAS OESTE;3556206;0;0;0;9608;352;4;9214;509;277
2015;SP;;CAMPINAS OESTE;3556701;0;0;0;9417;333;25;8393;902;705
2015;SP;;CAPIVARI;3510401;0;0;0;9367;495;138;8675;799;526
2015;SP;;CAPIVARI;3514908;0;0;0;0;0;0;8911;86;229
2015;SP;;CAPIVARI;3520509;0;0;0;9589;292;119;9096;591;313
2015;SP;;CAPIVARI;3530904;0;0;0;0;0;0;9795;205;0
2015;SP;;CAPIVARI;3531803;0;0;0;9547;23;223;8967;498;535
2015;SP;;CAPIVARI;3542107;0;0;0;9228;425;347;8782;635;583
2015;SP;;CAPIVARI;3544004;0;0;0;9132;67;198;9011;495;494
2015;SP;;CARAGUATATUBA;3510500;0;0;0;9964;26;1;9918;73;9
2015;SP;;CARAGUATATUBA;3520400;0;0;0;0;0;0;9533;278;189
2015;SP;;CARAGUATATUBA;3550704;0;0;0;0;0;0;9735;261;4
2015;SP;;CARAGUATATUBA;3555406;9487;513;0;963;285;85;9456;423;121
2015;SP;;CARAPICUIBA;3510609;9856;111;33;9221;475;304;8364;942;694
2015;SP;;CARAPICUIBA;3513009;1000;0;0;9109;604;287;7918;1304;778
2015;SP;;CATANDUVA;3503703;0;0;0;9799;15;51;9866;134;0
2015;SP;;CATANDUVA;3509304;0;0;0;0;0;0;8683;15;1167
2015;SP;;CATANDUVA;3511102;0;0;0;9567;41;23;9402;509;89
2015;SP;;CATANDUVA;3511201;0;0;0;9656;344;0;9884;116;0
2015;SP;;CATANDUVA;3514924;0;0;0;0;0;0;1000;0;0
2015;SP;;CATANDUVA;3514957;0;0;0;9727;273;0;913;725;145
2015;SP;;CATANDUVA;3521903;0;0;0;0;0;0;9227;187;586
2015;SP;;CATANDUVA;3528858;0;0;0;8759;1168;73;8929;476;595
2015;SP;;CATANDUVA;3533254;0;0;0;0;0;0;963;62;308
2015;SP;;CATANDUVA;3533502;0;0;0;9179;616;205;9158;513;329
2015;SP;;CATANDUVA;3535101;0;0;0;9845;117;38;9292;472;236
2015;SP;;CATANDUVA;3535705;0;0;0;0;0;0;9188;513;299
2015;SP;;CATANDUVA;3538105;0;0;0;7815;1933;252;8113;1617;27
2015;SP;;CATANDUVA;3545605;0;0;0;9861;0;139;9404;44;156
2015;SP;;CATANDUVA;3552601;0;0;0;9778;222;0;9712;288;0
2015;SP;;CENTRO;3550308;9824;129;47;8803;925;272;8077;1381;542
2015;SP;;CENTRO OESTE;3550308;9862;125;13;9282;599;119;8262;1305;433
2015;SP;;CENTRO SUL;3550308;9805;152;43;8858;929;213;7416;2098;486
2015;SP;;DIADEMA;3513801;9899;95;6;9258;572;17;8599;1027;374
2015;SP;;FERNANDOPOLIS;3515202;0;0;0;9544;28;428;9505;165;33
2015;SP;;FERNANDOPOLIS;3515509;9615;342;43;9506;443;51;8835;85;315
2015;SP;;FERNANDOPOLIS;3516903;1000;0;0;1000;0;0;8675;843;482
2015;SP;;FERNANDOPOLIS;3518008;0;0;0;9535;349;116;9355;161;484
2015;SP;;FERNANDOPOLIS;3520707;0;0;0;9176;824;0;9185;444;371
2015;SP;;FERNANDOPOLIS;3528205;0;0;0;9572;267;161;9375;469;156
2015;SP;;FERNANDOPOLIS;3528304;0;0;0;9145;427;428;8134;1119;747
2015;SP;;FERNANDOPOLIS;3529609;0;0;0;9718;282;0;9521;479;0
2015;SP;;FERNANDOPOLIS;3530003;0;0;0;9778;222;0;9681;319;0
2015;SP;;FERNANDOPOLIS;3534757;0;0;0;9824;176;0;966;34;0
2015;SP;;FERNANDOPOLIS;3536901;0;0;0;9848;152;0;977;23;0
2015;SP;;FERNANDOPOLIS;3540408;0;0;0;9479;521;0;9481;519;0
2015;SP;;FERNANDOPOLIS;3549201;0;0;0;9646;354;0;920;80;0
2015;SP;;FERNANDOPOLIS;3549250;0;0;0;9659;341;0;9552;448;0
2015;SP;;FERNANDOPOLIS;3555307;0;0;0;9886;114;0;975;25;0
2015;SP;;FRANCA;3513207;0;0;0;0;0;0;8982;1018;0
2015;SP;;FRANCA;3516200;980;20;0;9545;289;166;8746;662;592
2015;SP;;FRANCA;3523701;0;0;0;8892;712;396;8246;672;1082
2015;SP;;FRANCA;3525409;0;0;0;0;0;0;9296;211;493
2015;SP;;FRANCA;3536307;0;0;0;954;197;263;8444;331;1225
2015;SP;;FRANCA;3537008;0;0;0;9381;371;248;8313;552;1135
2015;SP;;FRANCA;3542701;0;0;0;0;0;0;9026;487;487
2015;SP;;FRANCA;3543105;0;0;0;0;0;0;9641;205;154
2015;SP;;FRANCA;3543600;0;0;0;9778;148;74;8556;833;611
2015;SP;;FRANCA;3549508;0;0;0;9509;196;295;8468;81;1451
2015;SP;;GUARATINGUETA;3502507;0;0;0;0;0;0;9061;694;245
2015;SP;;GUARATINGUETA;3503158;0;0;0;0;0;0;9538;231;231
2015;SP;;GUARATINGUETA;3503505;0;0;0;0;0;0;8686;743;571
2015;SP;;GUARATINGUETA;3504909;0;0;0;0;0;0;8927;561;512
2015;SP;;GUARATINGUETA;3508603;0;0;0;9425;395;18;8743;708;549
2015;SP;;GUARATINGUETA;3509957;0;0;0;0;0;0;8989;1011;0
2015;SP;;GUARATINGUETA;3513405;0;0;0;8838;961;201;8488;919;593
2015;SP;;GUARATINGUETA;3513603;9326;674;0;8977;847;176;8312;1372;316
2015;SP;;GUARATINGUETA;3518404;0;0;0;8948;847;205;7471;2056;473
2015;SP;;GUARATINGUETA;3526605;0;0;0;9359;641;0;8667;1121;212
2015;SP;;GUARATINGUETA;3527207;500;500;0;8497;1171;332;7451;1897;652
2015;SP;;GUARATINGUETA;3538501;0;0;0;9191;768;41;9225;681;94
2015;SP;;GUARATINGUETA;3540754;0;0;0;0;0;0;6131;2664;1205
2015;SP;;GUARATINGUETA;3541901;0;0;0;9195;336;469;8089;759;1152
2015;SP;;GUARATINGUETA;3544301;0;0;0;0;0;0;840;1171;429
2015;SP;;GUARATINGUETA;3549607;0;0;0;0;0;0;9684;0;316
2015;SP;;GUARATINGUETA;3552007;0;0;0;9304;293;403;8873;441;686
2015;SP;;GUARULHOS NORTE;3518800;9873;96;31;9321;41;269;8617;697;686
2015;SP;;GUARULHOS SUL;3518800;9847;123;3;9278;59;132;8654;1016;33
2015;SP;;ITAPECERICA DA SERRA;3515103;9951;41;8;9586;295;119;867;869;461
2015;SP;;ITAPECERICA DA SERRA;3522208;9845;114;41;9328;592;8;8426;1217;357
2015;SP;;ITAPECERICA DA SERRA;3526209;9796;187;17;9453;405;142;858;833;587
2015;SP;;ITAPECERICA DA SERRA;3549953;0;0;0;9355;586;59;8736;1019;245
2015;SP;;ITAPETININGA;3500758;0;0;0;951;49;0;9271;729;0
2015;SP;;ITAPETININGA;3502200;9894;106;0;9085;784;131;8614;1265;121
2015;SP;;ITAPETININGA;3509452;0;0;0;0;0;0;9329;671;0
2015;SP;;ITAPETININGA;3518503;0;0;0;9661;323;16;9837;163;0
2015;SP;;ITAPETININGA;3522307;9956;44;0;9775;177;48;9216;595;189
2015;SP;;ITAPETININGA;3535804;0;0;0;0;0;0;9273;37;357
2015;SP;;ITAPETININGA;3550209;0;0;0;9607;36;33;934;487;173
2015;SP;;ITAPETININGA;3551108;0;0;0;956;205;235;9341;171;488
2015;SP;;ITAPETININGA;3554003;0;0;0;944;462;98;9231;506;263
2015;SP;;ITAPEVA;3508009;0;0;0;0;0;0;9831;169;0
2015;SP;;ITAPEVA;3510203;0;0;0;9409;547;44;8987;911;102
2015;SP;;ITAPEVA;3522406;0;0;0;9582;418;0;9456;504;4
2015;SP;;ITAPEVA;3532827;0;0;0;0;0;0;9435;413;152
2015;SP;;ITAPEVA;3543253;0;0;0;9831;169;0;9938;62;0
2015;SP;;ITAPEVA;3553856;0;0;0;0;0;0;9792;208;0
2015;SP;;ITAPEVI;3505708;0;0;0;0;0;0;8781;1026;193
2015;SP;;ITAPEVI;3522505;0;0;0;9025;794;181;8499;1138;363
2015;SP;;ITAPEVI;3525003;0;0;0;9045;815;14;873;951;319
2015;SP;;ITAPEVI;3539103;0;0;0;0;0;0;8301;1086;613
2015;SP;;ITAQUAQUECETUBA;3523107;984;141;19;9385;452;163;8762;903;335
2015;SP;;ITAQUAQUECETUBA;3539806;0;0;0;934;506;154;8754;968;278
2015;SP;;ITARARE;3505005;1000;0;0;9741;216;43;9507;352;141
2015;SP;;ITARARE;3507159;0;0;0;9183;556;261;7857;798;1345
2015;SP;;ITARARE;3512605;0;0;0;9908;92;0;8952;699;349
2015;SP;;ITARARE;3521705;9921;79;0;953;32;15;882;739;441
