ano;sigla_uf;rede;diretoria;id_municipio;id_escola;id_escola_sp;codigo_tipo_escola;prop_aprovados_anos_inciais_ef;prop_reprovados_anos_iniciais_ef;prop_abandono_anos_iniciais_ef;prop_aprovados_anos_finais_ef;prop_reprovados_anos_finais_ef;prop_abandono_anos_finais_ef;prop_aprovados_em;prop_reprovados_em;prop_abandono_em
2011;SP;estadual;NORTE 2;3550308;35036821;36821;;0;0;0;0;0;0;85.87424469;14.03962135;0.086132646
2011;SP;estadual;NORTE 2;3550308;35001181;1181;;99.2857132;0.476190478;0.238095239;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001168;1168;;0;0;0;0;0;0;92.48434448;7.098121166;0.417536527
2011;SP;estadual;NORTE 2;3550308;35925184;925184;;0;0;0;0;0;0;94.59459686;5.405405521;0
2011;SP;estadual;NORTE 2;3550308;35001284;1284;;0;0;0;0;0;0;88.93442535;9.221311569;1.844262242
2011;SP;estadual;NORTE 2;3550308;35000905;905;;100;0;0;0;0;0;93.19149017;6.382978916;0.425531924
2011;SP;estadual;NORTE 2;3550308;35906797;906797;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001028;1028;;0;0;0;0;0;0;82.34501648;17.65498734;0
2011;SP;estadual;NORTE 2;3550308;35000371;371;;0;0;0;0;0;0;83.72569275;16.27430916;0
2011;SP;estadual;NORTE 2;3550308;35001223;1223;;99.57805634;0.421940923;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001235;1235;;0;0;0;0;0;0;93.88645935;4.366812229;1.746724844
2011;SP;estadual;NORTE 2;3550308;35037771;37771;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35915661;915661;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35037382;37382;;100;0;0;0;0;0;100;0;0
2011;SP;estadual;NORTE 2;3550308;35000875;875;;94.95798492;0;5.042016983;0;0;0;82.78481293;8.60759449;8.60759449
2011;SP;estadual;NORTE 2;3550308;35001065;1065;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001211;1211;;99.54338074;0.456620991;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001259;1259;;0;0;0;0;0;0;93.73297119;6.267029762;0
2011;SP;estadual;NORTE 2;3550308;35001272;1272;;0;0;0;0;0;0;95.47803497;4.392765045;0.129198968
