ano;sigla_uf;rede;diretoria;id_municipio;id_escola;id_escola_sp;codigo_tipo_escola;prop_aprovados_anos_inciais_ef;prop_reprovados_anos_iniciais_ef;prop_abandono_anos_iniciais_ef;prop_aprovados_anos_finais_ef;prop_reprovados_anos_finais_ef;prop_abandono_anos_finais_ef;prop_aprovados_em;prop_reprovados_em;prop_abandono_em
2011;SP;estadual;NORTE 2;3550308;35001077;1077;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35000863;863;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001119;1119;;9977011871;0;229885057;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001314;1314;;9947780609;261096597;261096597;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35915658;915658;;9953488159;465116292;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35000607;607;;0;0;0;0;0;0;7527539825;2374541092;979192138
2011;SP;estadual;NORTE 2;3550308;35913820;913820;;0;0;0;0;0;0;9333333588;3902439117;2764227629
2011;SP;estadual;NORTE 2;3550308;35906141;906141;;9898648834;1013513565;0;0;0;0;9558823395;2647058725;1764705896
2011;SP;estadual;NORTE 2;3550308;35000425;425;;9955947113;440528631;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35000814;814;;0;0;0;0;0;0;8959999847;9;1399999976
2011;SP;estadual;NORTE 2;3550308;35001053;1053;;9951338196;243309006;243309006;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001156;1156;;0;0;0;0;0;0;8240740967;1759259224;0
2011;SP;estadual;NORTE 2;3550308;35906153;906153;;9985096741;149031296;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001132;1132;;0;0;0;0;0;0;9841688538;1583113432;0
2011;SP;estadual;NORTE 2;3550308;35001173;1173;;0;0;0;0;0;0;9619771576;2217997551;1584283948
2011;SP;estadual;NORTE 2;3550308;35911537;911537;;9863013458;0;1369863033;0;0;0;9766082001;2339181185;0
2011;SP;estadual;LESTE 5;3550308;35036973;36973;;0;0;0;0;0;0;7357859802;1939799309;7023411274
2011;SP;estadual;LESTE 5;3550308;35001740;1740;;0;0;0;0;0;0;6146341324;2975609779;8780488014
2011;SP;estadual;LESTE 5;3550308;35001776;1776;;9385964966;2631578922;3508771896;0;0;0;7539266968;104712038;1413612556
2011;SP;estadual;LESTE 5;3550308;35037801;37801;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;LESTE 5;3550308;35001697;1697;;996309967;369003683;0;0;0;0;0;0;0
2011;SP;estadual;LESTE 5;3550308;35002021;2021;;9956710052;0;432900429;0;0;0;0;0;0
2011;SP;estadual;LESTE 5;3550308;35001995;1995;;9947916412;520833313;0;0;0;0;0;0;0
2011;SP;estadual;LESTE 5;3550308;35001399;1399;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;LESTE 5;3550308;35001491;1491;;0;0;0;0;0;0;8814229584;7509881496;4347826004
2011;SP;estadual;LESTE 5;3550308;35002318;2318;;0;0;0;0;0;0;5872042084;3567046356;5609114647
2011;SP;estadual;LESTE 5;3550308;35000838;838;;0;0;0;0;0;0;5804816055;3688212967;5069708347
2011;SP;estadual;LESTE 5;3550308;35001910;1910;;0;0;0;0;0;0;6548912811;2961956596;4891304493
